"artist_name","user_first_name","item_in_session","user_last_name","song_length","session_id","song_title","user_id"
"Maria Arredondo","Harper","38","Barrett","243.74812","404","Burning","42"
"Boyzone","Aleena","16","Kirby","219.81995","619","All That I Need","44"
"Coldplay","Kate","78","Harrell","273.47546","605","Trouble","97"
"matchbox twenty","Harper","39","Barrett","229.14567","404","Unwell (Album Version)","42"
"Sussie 4","Aleena","17","Kirby","331.33669","619","On Time","44"
"Klaxons","Kate","79","Harrell","166.79138","605","Golden Skans","97"
"Prince","Harper","40","Barrett","340.71465","404","Hot Thing ( LP Version )","42"
"Dwight Yoakam","Kate","80","Harrell","239.3073","605","You're The One","97"
"Damian Marley / Capleton / Drag-On / Stephen Marley","Aleena","18","Kirby","361.03791","619","It Was Written","44"
"Markus KrunegÃÂ¥rd","Kate","81","Harrell","185.5473","605","Genom tunna tyger","97"
"Kamera","Harper","41","Barrett","221.33506","404","I Was Made","42"
"Rainer Weichhold vs. Dandi & Ugo","Kate","82","Harrell","397.66159","605","Infinite Template","97"
"Sondre Lerche","Aleena","19","Kirby","136.98567","619","Face The Blood","44"
"John Mayer","Harper","42","Barrett","241.99791","404","Slow Dancing In A Burning Room","42"
"Mystikal","Aleena","20","Kirby","234.89261","619","Alright","44"
"Luis Fonsi","Harper","43","Barrett","278.17751","404","Aunque Estes Con El","42"
"Angelic Upstarts","Aleena","21","Kirby","144.74404","619","Two Million Voices","44"
"Tonic","Kate","83","Harrell","228.38812","605","Count On Me (Somebody)","97"
"Enya","Aleena","22","Kirby","259.86567","619","Exile","44"
"Lily Allen","Harper","44","Barrett","277.83791","404","Everyone's At It","42"
"Lissi Dancefloor Disaster","Kate","84","Harrell","246.12526","605","I'M Gonna Keep On Driving My Car","97"
"M.I.A.","Aleena","23","Kirby","206.13179","619","Paper Planes","44"
"India.Arie","Kate","85","Harrell","245.26322","605","Interested","97"
"AFI","Harper","46","Barrett","250.33098","404","This Celluloid Dream","42"
"3 Doors Down","Aleena","24","Kirby","243.93098","619","She Don't Want The World","44"
"Linkin Park","Kate","86","Harrell","200.22812","605","Points Of Authority (Album Version)","97"
"Leatherface and Hot Water Music","Harper","47","Barrett","228.15302","404","Gang Party (Leatherface)","42"
"Agnes","Aleena","25","Kirby","186.51383","619","Release Me","44"
"Weezer","Kate","87","Harrell","199.94077","605","Island In The Sun","97"
"Scandinavian Music Group","Harper","48","Barrett","544.88771","404","Kun Puut Tekee SeittiÃÂ¤","42"
"Caparezza","Aleena","26","Kirby","310.30812","619","Fuori Dal Tunnel (Album Version)","44"
"Billy Idol","Kate","89","Harrell","228.33587","605","Flesh For Fantasy","97"
"Charttraxx Karaoke","Aleena","27","Kirby","225.17506","619","Fireflies","44"
"Michael BublÃÂ©","Kate","90","Harrell","229.04118","605","Can't Help Falling In Love (Album Version) (Studio)","97"
"Amos Lee","Harper","49","Barrett","178.99057","404","Baby I Want You","42"
"The Notorious B.I.G.","Aleena","28","Kirby","252.49914","619","Big Poppa","44"
"The Spinanes","Aleena","29","Kirby","231.23546","619","Azure (Album)","44"
"Coldplay","Aleena","30","Kirby","289.04444","619","Brothers & Sisters","44"
"Evanescence","Aleena","31","Kirby","330.91873","619","Good Enough","44"
"L-Kan","Aleena","32","Kirby","246.49098","619","Cuentos chinos","44"
"Peter Mulvey","Aleena","33","Kirby","216.24118","619","Hidden Love","44"
"Beverley Craven","Aleena","34","Kirby","219.34975","619","Promise Me","44"
"The Lonely Island / Julian Casablancas","Aleena","35","Kirby","192.9922","619","Boombox","44"
"Three Days Grace","Aleena","36","Kirby","186.90567","619","Just Like You","44"
"The Ethiopians","Aleena","37","Kirby","142.15791","619","Woman Capture Man","44"
"Fozzy","Aleena","38","Kirby","218.14812","619","Watch Me Shine (Album)","44"
"Silversun Pickups","Aleena","39","Kirby","265.7171","619","Booksmart Devil","44"
"Lionel Richie","Aleena","40","Kirby","265.89995","619","Lady","44"
"Margaret Cho","Chloe","2","Cuevas","144.90077","630","Gay Porn","49"
"A Day To Remember","Aleena","41","Kirby","173.13914","619","Heart Less","44"
"Armored Saint","Chloe","3","Cuevas","325.40689","630","Human Vulture","49"
"The Dropkick Murphys","Aleena","42","Kirby","232.17587","619","The State Of Massachusetts","44"
"Fall Out Boy","Aleena","43","Kirby","156.57751","619","Beat It","44"
"Beck","Chloe","4","Cuevas","124.15955","630","Girl Dreams","49"
"Beastie Boys","Chloe","5","Cuevas","209.81506","630","Intergalactic","49"
"Fall Out Boy","Aleena","44","Kirby","203.96363","619","Thnks fr th Mmrs","44"
"keller williams","Chloe","6","Cuevas","230.39955","630","221","49"
"Al Gromer Khan","Aleena","45","Kirby","324.362","619","A Hundred Moons","44"
"Benny Benassi Presents The Biz","Chloe","7","Cuevas","205.26975","630","Love Is Gonna Save Us ","49"
"Symphony X","Aleena","46","Kirby","318.37995","619","Evolution (the Grand Design)","44"
"Kajagoogoo","Chloe","8","Cuevas","365.92281","630","Big Apple (Metro Mix)","49"
"Jamiroquai","Aleena","47","Kirby","229.40689","619","Virtual Insanity","44"
"Justin Bieber","Chloe","9","Cuevas","220.89098","630","Somebody To Love","49"
"Bruce Willis","Aleena","48","Kirby","228.80608","619","Save The Last Dance For Me","44"
"The Killers","Chloe","10","Cuevas","246.80444","630","Read My Mind","49"
"Sharleen Spiteri","Aleena","49","Kirby","201.32526","619","Cat People (Putting Out Fire)","44"
"Alliance Ethnik","Chloe","11","Cuevas","252.21179","630","ReprÃÂ©sente","49"
"The Cardigans","Aleena","50","Kirby","198.21669","619","Lovefool","44"
"Black Kids","Aleena","51","Kirby","220.05506","619","I'm Not Gonna Teach Your Boyfriend How To Dance With You","44"
"Parachute","Chloe","12","Cuevas","146.05016","630","She Is Love","49"
"Mudcrutch","Chloe","13","Cuevas","249.33832","630","The Wrong Thing To Do (Album Version)","49"
"Simon Harris","Aleena","52","Kirby","195.83955","619","Sample Track 2","44"
"Sufjan Stevens","Chloe","14","Cuevas","248.89424","630","Movement III - Linear Tableau with Intersecting Surprise","49"
"Charlie Patton","Aleena","53","Kirby","187.48036","619","Green River Blues","44"
"Basshunter","Aleena","54","Kirby","223.32036","619","Walk On Water","44"
"Lindisfarne","Chloe","15","Cuevas","352.39138","630","Fog On The Tyne (Live)","49"
"Kanye West","Aleena","55","Kirby","196.77995","619","Jesus Walks","44"
"Ariane Moffatt","Chloe","16","Cuevas","218.53995","630","Retourne Chez Elle","49"
"Linkin Park","Aleena","56","Kirby","183.97995","619","Runaway (Album Version)","44"
"The Beach Boys","Aleena","57","Kirby","175.80363","619","You've Got To Hide Your Love Away (Digitally Remastered 01)","44"
"No Doubt","Chloe","17","Cuevas","261.82485","630","Don't Speak","49"
"Queens Of The Stone Age","Aleena","58","Kirby","364.90404","619","God Is On The Radio","44"
"LMFAO / Lil Jon","Chloe","18","Cuevas","222.17098","630","Shots","49"
"The Suicide Machines","Chloe","19","Cuevas","121.41669","630","High Anxiety","49"
"Kate Nash","Aleena","59","Kirby","255.58159","619","Mariella","44"
"The Saturdays","Chloe","20","Cuevas","176.95302","630","If This Is Love","49"
"Frou Frou","Aleena","60","Kirby","201.42975","619","Holding Out For A Hero","44"
"Flaw","Chloe","21","Cuevas","175.72526","630","Get Up Again","49"
"Liz Callaway","Chloe","22","Cuevas","175.43791","630","Journey To The Past  (LP Version)","49"
"Les MisÃÂ©rables - Original London Cast","Aleena","61","Kirby","285.85751","619","Finale","44"
"Lady GaGa / Colby O'Donis","Chloe","23","Cuevas","238.54975","630","Just Dance","49"
"Cozy Powell","Aleena","62","Kirby","213.4722","619","Dance With The Devil","44"
"Animal Collective","Chloe","24","Cuevas","313.5473","630","Bluish","49"
"Blink-182","Aleena","63","Kirby","225.12281","619","A New Hope","44"
"Charisma","Molly","0","Taylor","707.63057","482","Loon Garden","35"
"Dido","Chloe","25","Cuevas","217.83465","630","Thank You","49"
"Screamin' Jay Hawkins","Aleena","64","Kirby","151.58812","619","The Whammy","44"
"Silverchair","Aleena","65","Kirby","241.29261","619","All Across The World","44"
"Emery","Chloe","26","Cuevas","245.4722","630","The Ponytail Parades","49"
"Hockey","Aleena","66","Kirby","196.96281","619","Song Away","44"
"Flight Of The Conchords","Jayden","1","Duffy","158.14485","561","Hurt Feelings","76"
"Mike Posner","Chloe","27","Cuevas","214.7522","630","Cooler Than Me","49"
"Juana Molina","Aleena","67","Kirby","226.61179","619","Medlong","44"
"Nancy Sinatra","Jayden","2","Duffy","184.63302","561","So Long_ Babe (2006 Digital Remaster)","76"
"Joy Division","Chloe","28","Cuevas","355.18649","630","I Remember Nothing [2007 Re-mastered Album Version]","49"
"Elvis Presley","Aleena","68","Kirby","273.76281","619","Suspicious Minds","44"
"Kings Of Leon","Chloe","30","Cuevas","201.79546","630","Revelry","49"
"Kanye West / Consequence / Cam'Ron","Aleena","69","Kirby","333.34812","619","Gone","44"
"Johnny Winter","Chloe","31","Cuevas","714.37016","630","It's My Own Fault","49"
"Greg Brown","Aleena","70","Kirby","285.28281","619","I Believe I'll Go Back Home","44"
"Wim Mertens","Aleena","71","Kirby","240.79628","619","Naviamente","44"
"Ra Ra Riot","Chloe","32","Cuevas","152.71138","630","Can You Tell","49"
"Foo Fighters","Aleena","72","Kirby","302.91546","619","What If I Do?","44"
"Vanessa Williams","Aleena","73","Kirby","257.14893","619","Colors Of The Wind","44"
"Gyllene Tider","Aleena","74","Kirby","253.962","619","(Hon Vill Ha) Puls","44"
"Ska Cubano","Chloe","34","Cuevas","281.44281","630","Cumbia En Do Menor","49"
"Train","Aleena","75","Kirby","205.45261","619","Marry Me","44"
"Camera Obscura","Aleena","76","Kirby","218.69669","619","Teenager","44"
"Liah","Chloe","35","Cuevas","195.65669","630","Tudo Que Eu Sempre Quis","49"
"Rise Against","Aleena","77","Kirby","245.96853","619","Audience Of One","44"
"Rise Against","Aleena","78","Kirby","182.09914","619","My Life Inside Your Heart","44"
"Sly Fox","Aleena","79","Kirby","227.18649","619","Let's Go All The Way (Short Blix Mix)","44"
"Heart","Aleena","80","Kirby","296.14975","619","Crazy On You","44"
"Ugly Kid Joe","Aleena","81","Kirby","241.03138","619","Cats In The Cradle","44"
"Traveling Wilburys","Aleena","0","Kirby","201.58649","637","You Took My Breath Away (2007 Remastered LP Version)","44"
"Michael BublÃÂ©","Aleena","1","Kirby","151.53587","637","A Foggy Day (In London Town) (Album Version)","44"
"S Club 7","Aleena","2","Kirby","201.16853","637","Have You Ever","44"
"Hevia","Aleena","3","Kirby","256.46975","637","Fandangu Los Llobos","44"
"Billy Talent","Aleena","4","Kirby","190.37995","637","Voices Of Violence (Album Version)","44"
"Phoenix","Aleena","5","Kirby","193.85424","637","Courtesy Laughs","44"
"Kanye West","Aleena","6","Kirby","242.93832","637","We Don't Care","44"
"Damero feat. Nevis Peak","Aleena","7","Kirby","356.33587","637","Gestern_Morgen","44"
"Shakira","Aleena","8","Kirby","289.98485","637","Que Me Quedes Tu","44"
"Big Kuntry King","Aleena","9","Kirby","232.75057","637","Da Baddest [Feat. Trey Songz] (Explicit Album Version)","44"
"Dee Dee Bridgewater","Lily","38","Koch","318.64118","818","La Vie En Rose","15"
"Tim O'brien","Lily","39","Koch","176.14322","818","Think About Last Night","15"
"Nirvana","Lily","40","Koch","215.11791","818","Love Buzz","15"
"Weezer","Lily","41","Koch","479.32036","818","Only In Dreams","15"
"Nightwish","Lily","42","Koch","286.1971","818","She Is My Sin","15"
"California Swag District","Lily","43","Koch","239.17669","818","Teach Me How To Dougie","15"
"Miike Snow","Lily","44","Koch","385.35791","818","Silvia","15"
"Katy Perry","Lily","45","Koch","179.40853","818","I Kissed A Girl","15"
"Sikth","Lily","46","Koch","250.53995","818","Peep Show","15"
"Lily Allen","Lily","47","Koch","199.88853","818","Not Fair","15"
"The Presidents of the United States of America","Lily","48","Koch","495.77751","818","Lump","15"
"Wordsworth","Lily","49","Koch","253.1522","818","Right Now (Produced by Ayatollah)","15"
"Rihanna","Lily","50","Koch","229.04118","818","Take A Bow","15"
"Tomas Bodin","Lily","51","Koch","396.53832","818","Back To The African Garden","15"
"Black Eyed Peas","Lily","52","Koch","326.86975","818","My Humps","15"
"Carolina Liar","Lily","53","Koch","240.45669","818","Show Me What I'm Looking For (Album Version)","15"
"Kansas","Lily","54","Koch","202.29179","818","Dust in The Wind","15"
"Onar","Lily","55","Koch","306.6771","818","Xehasmeni Melodia","15"
"Live","Lily","56","Koch","286.98077","818","Lakini's Juice","15"
"Abstract Rude","Lily","57","Koch","196.85832","818","Nuff Fire","15"
"Johnny Horton","Lily","58","Koch","131.81342","818","Mean Mean Son Of A Gun","15"
"The Men They Couldn't Hang","Lily","59","Koch","251.14077","818","Ironmasters","15"
"Rilo Kiley","Lily","60","Koch","234.03057","818","The Absence Of God (Album Version)","15"
"Shwayze","Lily","61","Koch","201.63873","818","Lost My Mind","15"
"Bram Vermeulen","Lily","62","Koch","251.42812","818","Mamma","15"
"Death Cab for Cutie","Lily","63","Koch","189.3873","818","I Will Follow You into the Dark (Album Version)","15"
"Dwight Yoakam","Lily","64","Koch","239.3073","818","You're The One","15"
"Jadakiss / Ghostface Killah / Raekwon","Lily","65","Koch","173.76608","818","Cartel Gathering","15"
"Rosana","Lily","66","Koch","256.31302","818","Si tu no estas","15"
"The Killers","Lily","67","Koch","230.39955","818","The Ballad of Michael Valentine","15"
"Alliance Ethnik","Lily","68","Koch","195.94404","818","SinceritÃÂ© Et Jalousie","15"
"Enya","Lily","69","Koch","289.802","818","China Roses","15"
"Aya RL","Lily","70","Koch","225.43628","818","Jazz","15"
"Clor","Ryan","0","Smith","227.68281","820","Love + Pain","26"
"Alejandro Fernandez","Ryan","1","Smith","262.84363","820","Solitario Y Solo","26"
"Yonder Mountain String Band","Ryan","2","Smith","152.18893","820","Midwest Gospel Radio","26"
"K'Naan","Ava","0","Robinson","220.49914","824","Wavin'  Flag","50"
"Cradle Of Filth","Kate","0","Harrell","453.09342","828","Her Ghost In The Fog","97"
"Amanda Marshall","Kate","1","Harrell","274.28526","828","Let It Rain","97"
"Rammstein","Kate","2","Harrell","272.40444","828","Sonne","97"
"Cat Stevens","Kate","3","Harrell","167.6273","828","If You Want To Sing Out_ Sing Out","97"
"Emma Shapplin","Kate","4","Harrell","267.62404","828","Spente Le Stelle","97"
"Modest Mouse","Kate","5","Harrell","209.52771","828","Float On","97"
"Flaco Jimenez","Kate","6","Harrell","155.81995","828","En El Cielo No Hay Cerveza (In Heaven There Is No Beer)","97"
"Modest Mouse","Kate","7","Harrell","209.52771","828","Float On","97"
"Cedric Gervais feat. Second Sun","Kate","8","Harrell","230.32118","828","Pills (Radio Edit) (Radio Edit)","97"
"Sheena Easton","Kate","9","Harrell","239.62077","828","Strut (1993 Digital Remaster)","97"
"Everything But The Girl","Kate","10","Harrell","218.74893","828","My Baby Don't Love Me","97"
"Florence + The Machine","Kate","11","Harrell","219.66322","828","Dog Days Are Over (Radio Edit)","97"
"BoDeans","Kate","12","Harrell","354.01098","828","Naked (Live)","97"
"OneRepublic","Kate","13","Harrell","208.14322","828","Apologize","97"
"Miley Cyrus","Kate","14","Harrell","194.45506","828","Full Circle","97"
"Coldplay","Kate","15","Harrell","139.12771","828","Don't Panic","97"
"Atreyu","Kate","16","Harrell","308.37506","828","You Were The King_ Now You're Unconscious (Album Version)","97"
"Bruce Springsteen","Kate","17","Harrell","270.54975","828","Born To Run","97"
"BjÃÂ¶rk","Kate","18","Harrell","348.57751","828","Undo","97"
"Big Shug","Kate","19","Harrell","140.56444","828","It Just Don't Stop","97"
"The Wallflowers","Kate","20","Harrell","315.24526","828","Be Your Own Girl","97"
"Chris Brown","Kate","21","Harrell","203.80689","828","Ain't No Way (You Won't Love Me)","97"
"Charly GarcÃÂ­a","Kate","22","Harrell","231.73179","828","Filosofia Barata Y Zapatos De Goma","97"
"N.W.A ft. Eazy-E","Kate","23","Harrell","338.18077","828","Boyz-N-The-Hood","97"
"The Mighty Mighty Bosstones","Kate","24","Harrell","158.87628","828","1/2/2008","97"
